Date/Time,GF_LIVING_ROOM:Zone Mean Air Temperature [C](Hourly),GF_KITCHEN:Zone Mean Air Temperature [C](Hourly),UF_BEDROOM:Zone Mean Air Temperature [C](Hourly),UF_BATHROOM:Zone Mean Air Temperature [C](Hourly),UF_STORAGE_ROOM:Zone Mean Air Temperature [C](Hourly),BUFFERTANK:Water Heater Tank Temperature [C](Hourly),DHW_TANK:Water Heater Tank Temperature [C](Hourly) 
 03/22  09:00:00,19.521538089008864,19.398999827657526,18.84704731786934,18.878694256482053,19.30584027676629,59.032076042197986,50.725952050995076 
 03/22  10:00:00,19.645156500206966,19.715730842960987,18.878709759977642,19.006745480440944,19.341778945072395,58.70999737542957,50.24016969378734 
 03/22  11:00:00,19.71407301999524,19.930209741998066,18.922830140157856,19.13351959959732,19.40722135202867,59.310444963919146,50.72945229441553 
 03/22  12:00:00,19.752056142205518,20.019520993200523,18.99744416880422,19.192322974456566,19.493189667382307,58.75602856507827,50.243504093577094 
 03/22  13:00:00,19.766404635450943,20.066763849393368,19.082799444887282,19.230631624750956,19.58142891638076,59.04768561019356,50.72590987780705 
 03/22  14:00:00,19.71056608463416,19.976963812684694,19.13219806298242,19.17428659962299,19.6258582476773,59.21759136888554,50.24809498419627 
 03/22  15:00:00,19.7174214112776,19.909635829921008,19.220291505905692,19.131354784889673,19.649452896034944,58.484970122570274,50.721119279670674 
 03/22  16:00:00,19.774528742032448,19.94717244774077,19.289152568089563,19.180112504531124,19.661289134880587,59.29666187407435,50.25312342289025 
 03/22  17:00:00,19.80826124779938,19.925989456594042,19.311778588744765,19.22038173068825,19.668132307376844,59.26024585449345,50.715977023507016 
 03/22  18:00:00,20.079943574920645,20.30627662771549,19.8685361363788,19.55156522671368,20.04406812378022,58.83314549036925,50.25973292558167 
 03/22  19:00:00,20.107563180250263,20.4325163385962,19.912207228935053,19.573447304379954,20.143554302458785,58.64303823784322,50.61740478988642 
 03/22  20:00:00,20.104286932019264,20.424720173867,19.932856320418594,19.571589645473527,20.1876413842873,58.46478878417791,50.376229266127666 
 03/22  21:00:00,20.103316637097777,20.414257956820173,19.946082432547712,19.574028411944923,20.21100049157942,58.28785892381856,50.749282568799416 
 03/22  22:00:00,20.084442713171764,20.413567623084226,19.940279417599463,19.581009530996518,20.215122179376337,58.114973052449244,50.355214915044584 
 03/22  23:00:00,20.033095830940116,20.35211293338773,19.91104853054018,19.549071060102037,20.193625027640586,59.531491760691665,50.64125045604332 
 03/22  24:00:00,19.798927935476527,20.027219365502017,19.5813683119001,19.370746368067117,19.935695385771968,59.63333605139503,50.47666759699913 
 03/23  01:00:00,19.735869347348647,19.802903719494317,19.36753168374429,19.26316663358911,19.775197609608597,59.09438554031952,50.55446618406296 
 03/23  02:00:00,19.717729333342753,19.710771728377303,19.29396577134575,19.23736353951827,19.708733424676538,58.40004064592742,50.52542366356701 
 03/23  03:00:00,19.676415294767228,19.601885772914564,19.22264157865044,19.187118969708052,19.6472285587134,59.49448802530111,50.49710978752761 
 03/23  04:00:00,19.61744445255414,19.479052554144644,19.15262667919985,19.11294933675014,19.58111625776624,58.74071625165692,50.467674309996426 
 03/23  05:00:00,19.63938156050745,19.437398011100903,19.13297589829041,19.1182863921785,19.561697623320907,59.20246154385118,50.43849145321317 
 03/23  06:00:00,19.648776764931284,19.420790224886574,19.112373006666886,19.149357276099238,19.548759594095273,58.7821438016441,50.40963681822482 
 03/23  07:00:00,19.675608472144024,19.459958863518917,19.220861128947067,19.200457242778775,19.60345394702624,59.1980198912039,50.36655156757625 
 03/23  08:00:00,19.68604293132839,19.543418265672692,19.241385131855104,19.231743276901753,19.611072142421378,58.881250450811095,50.545613295715796 
 03/23  09:00:00,19.663627716773046,19.550226888695455,19.00951603244422,19.140646818544184,19.456622492605,59.031728353550214,50.73958872065539 
 03/23  10:00:00,19.73811837232909,19.73699679633787,19.02926732663458,19.192062602941014,19.470684833772687,58.96070089558633,50.23531736120869 
 03/23  11:00:00,19.782265992888323,19.918051576885528,19.07049636969991,19.261116380634753,19.50036512025285,58.81039778154596,50.73470807386388 
 03/23  12:00:00,19.80983924271477,20.021398531173112,19.12086420271724,19.292958970812517,19.554078696968663,59.336915802295536,50.23667073982793 
 03/23  13:00:00,19.839747955534804,20.098216006806208,19.191133357362638,19.33630141507742,19.61861389013064,58.639630010465325,50.73326907058752 
 03/23  14:00:00,19.849562840626298,20.152183313713838,19.27739519682843,19.35163314407736,19.668398050777398,58.84581026192696,50.239090499733315 
 03/23  15:00:00,19.864879037702337,20.176929659931645,19.374073176486654,19.347073286891682,19.72227891206284,59.52440197007103,50.730492652747174 
 03/23  16:00:00,19.860972396736795,20.172929521318128,19.413608679626954,19.342187031159767,19.765562606938115,59.06695738106782,50.24293333663822 
 03/23  17:00:00,19.82608466900566,20.082049062612505,19.384161473864854,19.307408835968825,19.774147137163766,58.61724303526385,50.726323174476185 
 03/23  18:00:00,20.12881876594429,20.411447419606127,19.886413703425738,19.588452416545657,20.13422686066617,58.26113549201973,50.24827763725611 
 03/23  19:00:00,20.096635233784607,20.506745037525857,19.888325154300297,19.60684875752613,20.176499809199946,58.08898138049008,50.69500437451822 
 03/23  20:00:00,20.04732603429998,20.488779249847916,19.875381004517337,19.61548284273345,20.182803284804418,59.86503214335027,50.32699307968287 
 03/23  21:00:00,20.009602834184413,20.477821521491258,19.866842560278947,19.62581355083949,20.181458493641905,59.72144834820303,50.70862323826632 
 03/23  22:00:00,19.959168260266555,20.457577001294837,19.85445143082991,19.627885475333784,20.170780775950238,59.541818346120664,50.420132096398405 
 03/23  23:00:00,19.934751861600994,20.420967718713328,19.843974627948388,19.62030932265791,20.15884293265417,59.341235478916296,50.60487516957191 
 03/23  24:00:00,19.817447781767175,20.136908005857496,19.54572157654969,19.473114883621758,19.921833011272174,59.02818882606372,50.49554755502197 
 03/24  01:00:00,19.75981051138939,19.877674406037368,19.343930476966328,19.35553840509312,19.76944479032818,58.493132584550196,50.54924178734106 
 03/24  02:00:00,19.740525952019993,19.760723839372666,19.274861675075933,19.31377407131737,19.71588762665906,59.27799739545753,50.520763881940084 
 03/24  03:00:00,19.71370304140035,19.663642528719787,19.223364928375336,19.282900500213007,19.67668952867381,59.04420147143456,50.49261862844122 
 03/24  04:00:00,19.679764415680435,19.573437143814573,19.17644436715198,19.23937002920495,19.623562490334507,58.714303858699296,50.46338304964554 
 03/24  05:00:00,19.666499788584332,19.50382092142231,19.143090366857148,19.210321980358614,19.592391396679442,59.285335336803975,50.434491176831926 
 03/24  06:00:00,19.65304020847371,19.44870791601847,19.112534165510226,19.193813966770314,19.55751313062147,58.63612893090793,50.40559959641133 
 03/24  07:00:00,19.67746299777499,19.476741888015354,19.22269783655726,19.24704113420811,19.624318168352026,59.355449479422845,50.37058844933674 
 03/24  08:00:00,19.675265995549644,19.48337504360048,19.235628568736605,19.259809701569672,19.622821939967196,58.45467699514951,50.54116071528988 
 03/24  09:00:00,19.64234780105663,19.354965422538008,18.989530335680087,19.147085718140367,19.468645198999326,59.432818178077554,50.74740858557354 
 03/24  10:00:00,19.660130897603892,19.346268876827292,18.960953173926782,19.130800256628742,19.433082105812755,58.71313697164021,50.235157655418966 
 03/24  11:00:00,19.676883977871015,19.366295103271447,18.957939562339792,19.138391006640227,19.421511720924414,59.216101060035925,50.7350248297096 
 03/24  12:00:00,19.68501662750613,19.38834091224825,18.959149167276944,19.136923224591825,19.40266554233022,58.837337680396146,50.23530889162723 
 03/24  13:00:00,19.714942138879056,19.42340421832086,18.973359744498055,19.158552993444992,19.412755678923666,59.0829185384663,50.73511154967404 
 03/24  14:00:00,19.730488804148408,19.455449147080223,18.98344071072545,19.177452421073525,19.411341600012214,58.90039078388379,50.23534836643968 
 03/24  15:00:00,19.743877632607184,19.47388863980812,18.99118550833702,19.186890603324155,19.419598489339336,59.06007642909579,50.73501571397041 
 03/24  16:00:00,19.739970912896503,19.47887956341969,18.985794831829736,19.186479034035322,19.410862206846026,58.871933818505816,50.23565106902139 
 03/24  17:00:00,19.732600536945508,19.45884781849911,18.971182623892684,19.176132429092938,19.412046941336758,59.0840121324637,50.73464003223468 
 03/24  18:00:00,19.849100990759545,19.794202553725007,19.521273440423574,19.49740294324493,19.76518246010241,58.2699444121732,50.23630201385729 
 03/24  19:00:00,19.857018899811763,19.88309288559775,19.586373212508754,19.53477057398973,19.841046276567422,59.74702029561169,50.75724942425459 
 03/24  20:00:00,19.860778894703305,19.933129255175373,19.62314884215217,19.554573600518683,19.881109500322758,59.315524841328624,50.33219416346109 
 03/24  21:00:00,19.874218116223133,19.984348725557687,19.654434639659268,19.57904969398054,19.913937189110626,58.92093127317984,50.590437163457935 
 03/24  22:00:00,19.89087608447385,20.060538020171588,19.68194968869401,19.61251562206862,19.944139699201823,58.570298287625334,50.59397141775135 
 03/24  23:00:00,19.898272894466846,20.12380776309468,19.698016526614552,19.631537866671415,19.964543289808176,58.24767751922164,50.526341157835795 
 03/24  24:00:00,19.833182954812624,19.92729596381949,19.42674487386735,19.489541663459917,19.792608806062475,59.368094307767066,50.537063380739575 
 03/25  01:00:00,19.80473717684061,19.783212139217873,19.254223608947562,19.387472182451074,19.682039498348075,59.2117582239123,50.538387395814865 
 03/25  02:00:00,19.801621284081527,19.73774288927932,19.217796347541668,19.36814650706182,19.649178382595608,58.47133156315473,50.51016088096227 
 03/25  03:00:00,19.7915142115818,19.698684038168068,19.192939408093714,19.35080180346519,19.629490643639006,59.39409738460736,50.481604426190096 
 03/25  04:00:00,19.767570549882493,19.65139297650135,19.168104070304594,19.32161963849677,19.60706841650593,58.92363246202286,50.452693533288866 
 03/25  05:00:00,19.754395382104622,19.614643602076615,19.151051687475853,19.300156284325304,19.584433032532758,58.81599195450687,50.424330155924196 
 03/25  06:00:00,19.76210657873905,19.600130297776637,19.14472433729835,19.30350633621055,19.58584015646617,59.2445892618457,50.395686233400674 
 03/25  07:00:00,19.77845191854757,19.660283650657853,19.262621521993537,19.36186030986256,19.65193237937645,58.40949575908333,50.38195073458923 
 03/25  08:00:00,19.805385179424825,19.73564741234115,19.304024508335374,19.39724077557956,19.67944833239287,59.53065454675302,50.530159029490356 
 03/25  09:00:00,19.776188940741726,19.783832825918584,19.09468845690053,19.31486453392941,19.539899195305665,58.92935499117136,50.7689867243093 
 03/25  10:00:00,19.808545071607334,20.01625674827074,19.099980386703383,19.32659624516654,19.528138821542797,58.69418513682236,50.242436479715266 
 03/25  11:00:00,19.820251486048942,20.343423287789232,19.121028610053557,19.36234440862597,19.558920539778182,59.465357753843804,50.72876379038762 
 03/25  12:00:00,19.831762303348512,20.523848389417005,19.15521067071022,19.375033326972574,19.606730941420278,58.79871232276558,50.23821926108551 
 03/25  13:00:00,19.85431901668095,20.542416525340492,19.20994836009301,19.411194559264203,19.688591981057705,58.42369795485089,50.73289375211937 
 03/25  14:00:00,19.881005859821293,20.529614280871158,19.325166474057376,19.435068111452118,19.780381627174624,59.676935574363874,50.235356032237405 
 03/25  15:00:00,19.927924392516495,20.54769531246164,19.50485169290963,19.456209026201993,19.858604933169136,59.25264239265902,50.73529418673722 
 03/25  16:00:00,20.099193574740696,20.544250702729606,19.679301527417223,19.4492666581979,19.906292834152143,58.96528261712197,50.23451918005801 
 03/25  17:00:00,20.391509780925933,20.51259048688216,19.79662457835498,19.431215890135654,19.943432562126503,58.72992031877922,50.735666531853965 
 03/25  18:00:00,21.219405171178078,20.953583085332895,20.446252296328904,19.730943931340164,20.439975399796957,58.53345693496097,50.23580822440519 
 03/25  19:00:00,21.26726846674851,21.101093513242215,20.411187599645046,19.739007522007213,20.554716642767094,58.404116902296025,50.75632977045157 
 03/25  20:00:00,21.22944657328949,21.076073166449177,20.36084156104115,19.717067592629157,20.57381824012838,58.27467902949364,50.331125271930475 
 03/25  21:00:00,21.162654661015704,21.01939259976383,20.305189804655992,19.688802841329156,20.54689125472963,58.14026828564538,50.58809540110091 
 03/25  22:00:00,21.056591442640464,20.93538432006494,20.231162139543596,19.655520471199143,20.494026682207398,58.93003747803674,50.60155509038604 
 03/25  23:00:00,20.932482596609127,20.847923457962658,20.154429431539096,19.63161540158004,20.447562536792958,59.835271477216494,50.52265900207257 
 03/25  24:00:00,20.356400979024595,20.43744345829286,19.719888009830726,19.44244691673434,20.10223063940822,59.63547983682623,50.53643632855745 
 03/26  01:00:00,19.82280869582513,19.90148185223167,19.397193967153875,19.133456653403762,19.8070245138551,59.32556538259547,50.53852535222614 
 03/26  02:00:00,19.66973636699147,19.65819676883664,19.266573766934634,19.028869274649217,19.68189662754572,58.784927415141325,50.51126013373011 
 03/26  03:00:00,19.565447719697744,19.496621668348936,19.149510099103313,18.96840745320978,19.574090483793345,58.778212504492814,50.48246049685653 
 03/26  04:00:00,19.479270288783688,19.302596070432998,19.027165921829525,18.84445744165199,19.47017911349348,59.21616707521869,50.45273013873801 
 03/26  05:00:00,19.418287621126144,19.158270046888795,18.937573991881372,18.76664597591435,19.37476618002649,58.83435691078107,50.42304032734124 
 03/26  06:00:00,19.37485047347363,19.032423772506633,18.86055629739423,18.720045699992934,19.30059054445419,58.94286137580428,50.39258621373722 
 03/26  07:00:00,19.390935979401572,19.02782472124982,18.933034810712527,18.750975629476677,19.31897234535644,59.18411287285475,50.38190135093116 
 03/26  08:00:00,19.436299000090955,19.21786730372911,18.94548800567783,18.82098979899733,19.312404634946596,58.70454897912521,50.53284242814933 
 03/26  09:00:00,19.480062924500906,19.42262810038495,18.725282563114927,18.836209649362917,19.17804177228714,59.13866960320529,50.76164075725529 
 03/26  10:00:00,19.59706564912363,19.822407119923252,18.74379856132531,18.97151131424731,19.204597964102227,59.05959332007071,50.23850383373625 
 03/26  11:00:00,19.67763952689979,20.215128744141023,18.778885048033203,19.114590827222703,19.289261625669745,58.79942217452537,50.73239853026388 
 03/26  12:00:00,19.698183540670556,20.37432849659548,18.82790821148932,19.179643732223806,19.389718346640407,59.19449235924,50.235935563919135 
 03/26  13:00:00,19.743806476627576,20.305512734503196,18.93865349599958,19.231467038717863,19.541463559568022,58.859181689103906,50.73477876499335 
 03/26  14:00:00,19.776677728146037,20.320286504224228,19.119241184056495,19.285042639124626,19.67750428511949,58.86412947003542,50.23473529298162 
 03/26  15:00:00,19.81636978101382,20.3419006751731,19.320257454754348,19.298817964476353,19.79392457638925,59.42263264316842,50.73565473284725 
 03/26  16:00:00,19.888713758102984,20.39922905641346,19.537498024835948,19.330047870542547,19.884526109532466,58.94781253526754,50.2350222847954 
 03/26  17:00:00,20.014796490589706,20.43336883257317,19.688191087028304,19.356021625516235,19.96553992331419,58.631181929564434,50.73500573046403 
 03/26  18:00:00,20.815383700715852,20.881000929936494,20.342073123124962,19.676547496761295,20.490642262719977,58.411929189830964,50.237250160961615 
 03/26  19:00:00,20.9131442602716,21.03662448161514,20.383191148970297,19.69228523845192,20.629727547422938,58.27060636382883,50.75528788897802 
 03/26  20:00:00,20.955400030926622,21.046807160536076,20.402073237534864,19.69749651995986,20.68419867067299,58.133089626983846,50.320659604204685 
 03/26  21:00:00,20.968798717379173,21.03671499883612,20.398760306404597,19.69817004482911,20.688606146078715,58.94753482744252,50.611702923465856 
 03/26  22:00:00,20.945248603507924,21.00598692882148,20.368141854959177,19.69800534890961,20.679531772772094,59.84589441143619,50.56787879013961 
 03/26  23:00:00,20.892755016683246,20.981076277784016,20.319285505283162,19.705512083445655,20.64155036786365,59.70645306813091,50.54006151521441 
 03/26  24:00:00,20.423067809416928,20.663121690550184,19.902484206138467,19.542343741546517,20.34019153202364,59.54994727759302,50.52795632494144 
 03/27  01:00:00,20.00887449997462,20.324407852874693,19.641593687668788,19.405367361610892,20.092840967604747,59.334146007118875,50.5399106108745 
 03/27  02:00:00,19.858078115243938,20.095464708529224,19.53664665382566,19.347290695968063,19.96226257503846,59.03779997442568,50.513428619163136 
 03/27  03:00:00,19.804205347181135,19.934492301833064,19.463103040403347,19.32009230795779,19.8819310008629,58.638805352571275,50.48616746561754 
 03/27  04:00:00,19.767959198300293,19.831463094745338,19.40551984796667,19.298806547522215,19.81900608688915,58.58775075430532,50.45784905527859 
 03/27  05:00:00,19.745099318402268,19.74522113468206,19.359510601463814,19.283479477968548,19.78086550285746,59.54152355580532,50.42977913710713 
 03/27  06:00:00,19.729901421932276,19.679729200575203,19.326534123213232,19.27745532216227,19.743488046132622,58.84932008557236,50.401422502413226 
 03/27  07:00:00,19.763548042761137,19.71992303349721,19.444681065779257,19.355305300911365,19.805671277604286,58.61256565447432,50.3761476797461 
 03/27  08:00:00,19.772092303713325,19.73238692183606,19.46135602721827,19.388774835200973,19.820466948934055,59.52762652552693,50.53494592642583 
 03/27  09:00:00,19.725633310603808,19.598312616755553,19.215491421816548,19.277790060175477,19.65689436694743,58.782873768709514,50.760129032309344 
 03/27  10:00:00,19.744264699696785,19.590955056465482,19.195707398149313,19.266520753113745,19.62478644459111,59.04052181439186,50.23813367475147 
 03/27  11:00:00,19.757842371418953,19.614941810274214,19.201832569064635,19.279878610147282,19.621122083669317,59.1189908087648,50.73236570354329 
 03/27  12:00:00,19.775206937413554,19.6534757635958,19.224310446788667,19.296305222438974,19.620225269127637,58.44956399439341,50.23696376357293 
 03/27  13:00:00,19.777345799743365,19.671385283264332,19.235113916301966,19.305742542007636,19.631563517895074,59.555552408526495,50.73369274043425 
 03/27  14:00:00,19.77037347784859,19.673655054527817,19.241656829115875,19.29533768222682,19.62913988589606,58.77549029752499,50.2358979262485 
 03/27  15:00:00,19.770862441000666,19.672790368999674,19.238276771818,19.293580782760685,19.62039918997482,58.91790753439718,50.7346501126062 
 03/27  16:00:00,19.770668541837452,19.66375642453632,19.22641970887483,19.289235059628666,19.617228734443547,59.26220175200456,50.23528479107176 
 03/27  17:00:00,19.760642538786026,19.63665273247645,19.200821336569447,19.281379313632396,19.600327162539283,58.467816408441706,50.7351442226706 
 03/27  18:00:00,19.886101653103196,19.947551699503673,19.74309508797341,19.59390828360126,19.958668853192044,59.6159951552906,50.235053661795014 
 03/27  19:00:00,19.888713148793357,20.042068706231344,19.800268274177423,19.62899604189886,20.03833338660601,59.54248408706996,50.739912950952224 
 03/27  20:00:00,19.893070742432133,20.098507889960587,19.83062967140643,19.647966980450533,20.083104085874478,59.256128673929155,50.368436042258914 
 03/27  21:00:00,19.88821481140074,20.1252491161524,19.843352309645276,19.649357114804467,20.106990196278495,58.98354847053135,50.539046183069416 
 03/27  22:00:00,19.864410036684315,20.09372859940732,19.833995143024804,19.616384089293746,20.102608345591957,58.70623335459857,50.66530600454702 
 03/27  23:00:00,19.853474368808385,20.06270982146421,19.828468932123098,19.588549217498887,20.09333412370954,58.40913853867246,50.48676077579673 
 03/27  24:00:00,19.757117602402197,19.846313634267872,19.521880031072556,19.436409059741976,19.866554232627085,58.92532103534185,50.55411164472581 
 03/28  01:00:00,19.695389089691833,19.65123101208061,19.304407793044632,19.299962139311706,19.717013586677453,59.326121431072806,50.53402928219023 
 03/28  02:00:00,19.64787004509104,19.530815168131202,19.215089877547687,19.222180883646153,19.63537339168062,58.47609641828892,50.505722352370896 
 03/28  03:00:00,19.625293695033818,19.434043373938966,19.152618143437934,19.17881334841399,19.586879881578312,59.452731824214226,50.476401748097715 
 03/28  04:00:00,19.605214500545173,19.361773077853183,19.101240095060895,19.15389453548232,19.543822864496644,58.52764876982926,50.446778985041774 
 03/28  05:00:00,19.626347293427685,19.328963156230934,19.079840974984073,19.157377682383327,19.520834721954422,59.43469735817645,50.41762748568204 
 03/28  06:00:00,19.61512973716669,19.299457749987592,19.0504959794438,19.150514415017046,19.48355632668842,58.65634469991691,50.388097413718874 
 03/28  07:00:00,19.623296761672893,19.3312761586731,19.148445979029336,19.177844731684317,19.531467412840584,59.287593650011765,50.38867670996072 
 03/28  08:00:00,19.64745369545361,19.536494525662484,19.178757935820368,19.22144904022259,19.536363015218647,58.697226610647974,50.52596367033975 
 03/28  09:00:00,19.652782061278103,19.803616161893927,18.956317548451374,19.183284953060458,19.41113779968711,59.274235406533435,50.77562664199101 
 03/28  10:00:00,19.669098232494385,20.226385015448862,18.93468404976765,19.206702696082175,19.40295651786367,58.61253006051099,50.24719241787555 
 03/28  11:00:00,19.680899774357925,20.60419749256564,18.944428902938927,19.231046212998827,19.451314523928072,59.38439862744021,50.724498672485865 
 03/28  12:00:00,19.700764576182483,20.726927453794527,18.984879652203738,19.257192748377612,19.532703025743775,58.48029532846571,50.24082975788025 
 03/28  13:00:00,19.732009153980048,20.61696061467796,19.047756447975978,19.28291068522011,19.638289850858342,59.463581811060024,50.73056350002005 
 03/28  14:00:00,19.770871146913493,20.544754048835927,19.18257400588132,19.308599969157825,19.73436653168186,58.93442479546645,50.236704203228804 
 03/28  15:00:00,19.827042103110923,20.51896695643385,19.373415843305523,19.331150396134518,19.807557927675703,58.32941860488451,50.73416830254115 
 03/28  16:00:00,19.907037178999108,20.49077800020668,19.56717398279485,19.34298959128793,19.866291558160867,59.422982611918826,50.23478244032287 
 03/28  17:00:00,20.097150525340307,20.429761993149405,19.69387067084897,19.327215425394385,19.901201187614415,59.5968759391677,50.73563790009516 
 03/28  18:00:00,20.925596352428506,20.797798585266364,20.32953781959234,19.608930906942895,20.365484574566516,59.36179935693225,50.23476245307663 
 03/28  19:00:00,20.968738969602178,20.92121283507874,20.291163419659703,19.620442110010394,20.474696464670263,59.1992155260991,50.74942300198023 
 03/28  20:00:00,20.928541349967187,20.887946376186,20.237937496695725,19.6133561723809,20.49088955392326,59.04131744606695,50.35186711090418 
 03/28  21:00:00,20.85528440833112,20.81252289910264,20.176411767096752,19.587946061619206,20.455111833735465,58.88041667960579,50.556223981526045 
 03/28  22:00:00,20.697929382309354,20.68148487990591,20.077809070966275,19.55301456522103,20.392977800472984,58.713107115610114,50.645197430306744 
 03/28  23:00:00,20.514402613547972,20.509708750797564,19.9682276929996,19.500795469285503,20.30298565744387,58.53539355818043,50.498263501457316 
 03/28  24:00:00,19.881896990628203,20.039184954261955,19.539355621746893,19.296525821766025,19.926162091434144,58.26811225752027,50.54814530122372 
 03/29  01:00:00,19.643168671516754,19.65434481501039,19.23183499451028,19.037425995872244,19.669781635005002,59.411801382254694,50.535859194559514 
 03/29  02:00:00,19.521857445511493,19.4260980947442,19.058132073947952,18.909615083802333,19.521011359605637,58.991376865417664,50.50760909485328 
 03/29  03:00:00,19.401918793092925,19.18066216460586,18.91918403070879,18.74840265563631,19.37535693119077,58.973538503039215,50.478010681370044 
 03/29  04:00:00,19.336062356698164,19.013073656990123,18.83007361019029,18.67473689886047,19.283736403754073,58.76032711523645,50.447460493283245 
 03/29  05:00:00,19.23965406378266,18.833541270356005,18.72784253064681,18.577062781343965,19.170250950578538,59.21060387294764,50.41687536474646 
 03/29  06:00:00,19.192897486992784,18.678078245674577,18.651926582148377,18.501864185237874,19.077465156523775,59.006440109665235,50.3850647116292 
 03/29  07:00:00,19.255766530451577,18.73571832804454,18.745922423954493,18.589947960712713,19.13539290472319,58.8949883408513,50.38808395940729 
 03/29  08:00:00,19.332105469193117,18.996164856935057,18.764670062562224,18.691306633935245,19.148464877356563,58.740304449691656,50.52899190526571 
 03/29  09:00:00,19.383282860609185,19.299260435922328,18.540290519480514,18.721871448641494,19.012209036688088,59.21299711933639,50.76749181618394 
 03/29  10:00:00,19.476584998131152,19.70292996650057,18.548802137093446,18.824673008820227,19.034165099896512,59.08077806578712,50.241987808798584 
 03/29  11:00:00,19.54632566589397,19.995272127051386,18.58291666936684,18.925905489998527,19.118463176958794,58.694522068483835,50.729000248965704 
 03/29  12:00:00,19.598805114069823,20.12176774566568,18.63487256997007,19.00235214125415,19.238876711751853,59.23366127981449,50.23883955888498 
 03/29  13:00:00,19.640231146327103,20.02323594114652,18.71971097211468,19.05130727897888,19.364562448755464,58.889243636808466,50.7320864989452 
 03/29  14:00:00,19.711128053894598,20.000519183025215,18.908193488958723,19.126309073193553,19.50425179633599,59.08586481456006,50.23661047833096 
 03/29  15:00:00,19.759400524645777,20.005292641941814,19.12731827366139,19.173994722107757,19.596098416394028,58.50292730927888,50.734101038717476 
 03/29  16:00:00,19.817616165123333,19.973003711297643,19.33102554470257,19.171671579839554,19.66880590860622,59.61023567722739,50.2353079531135 
 03/29  17:00:00,19.895869114748894,19.96289811639373,19.487639022556827,19.182885691493667,19.71896682388541,59.119683894403984,50.73518713226627 
 03/29  18:00:00,20.66047832335212,20.386913600066897,20.107219597603823,19.49869878004348,20.15592972966626,58.794549213346684,50.2347545116739 
 03/29  19:00:00,20.696905805899966,20.521839505898463,20.06949193798006,19.494607721121703,20.250880136132377,58.60118144189943,50.73902360953213 
 03/29  20:00:00,20.64626457334128,20.47551244796711,20.014028562050378,19.468471697830267,20.25754191305088,58.409289375892406,50.370216485881336 
 03/29  21:00:00,20.57883306596502,20.409611976787964,19.959854083133866,19.443188209236865,20.225315323952834,58.209632241585524,50.5357229848555 
 03/29  22:00:00,20.45488769669511,20.292367584420166,19.88162312361693,19.390484344697363,20.151087741189265,58.92156270502299,50.6708857491814 
 03/29  23:00:00,20.306497239746022,20.137152359946175,19.802194518365383,19.327927687296878,20.07819972684654,59.75360386964664,50.48377385634511 
 03/29  24:00:00,19.747407289332006,19.734870765919446,19.385983650718597,19.120640487990695,19.746794112037243,59.36586312561452,50.555417122004044 
 03/30  01:00:00,19.516299500879256,19.37489930034458,19.066810654306078,18.782554940555887,19.49750371912563,58.629560867074055,50.53424195361176 
 03/30  02:00:00,19.413452038978537,19.175331678344303,18.90036570266622,18.679367306077765,19.357270122931734,59.26457494194716,50.50521596158504 
 03/30  03:00:00,19.3201144095336,18.9710307912171,18.775380582348554,18.569942522011264,19.22856070235767,58.711866624549366,50.47474947427533 
 03/30  04:00:00,19.240799624281657,18.80965881013804,18.664057295522728,18.494076260715858,19.11834657186316,59.07495173319408,50.44360869386577 
 03/30  05:00:00,19.16560676796619,18.632872210296725,18.55887393998905,18.401596638854205,19.001672857631053,59.09504530129079,50.41231394471774 
 03/30  06:00:00,19.23347553540622,18.610496542542215,18.529861732631247,18.449651599611585,18.97432819512961,59.004082351892286,50.38048087537892 
 03/30  07:00:00,19.32974343667602,18.734174806883594,18.631421849381262,18.599951720797698,19.050124157667586,58.93025707624201,50.39289422636368 
 03/30  08:00:00,19.344559592153416,18.927004370874435,18.624390906091925,18.63210661216561,19.02834569765443,58.80274768097979,50.52528589232889 
 03/30  09:00:00,19.355044979518137,19.193953066859464,18.40034996804165,18.6047158607454,18.87455693224315,58.95673275407164,50.77363047288837 
 03/30  10:00:00,19.462653394693042,19.618895088776416,18.42209161613955,18.72188628141732,18.90911050155577,59.18272434411756,50.246934436417156 
 03/30  11:00:00,19.5741001070472,19.953980209395283,18.480636934135372,18.873267610864154,19.018405555905858,59.00408849165239,50.72421989812733 
 03/30  12:00:00,19.67646592238391,20.15385796772181,18.565174752754476,19.012164425316687,19.179301250686663,58.71980151678303,50.242788070979145 
 03/30  13:00:00,19.730860151297776,20.115459526973638,18.685388214545455,19.094027932977653,19.3374931836196,59.31809242893868,50.728455490720464 
 03/30  14:00:00,19.766750373113982,20.102347109959194,18.870741601998954,19.14340417286624,19.483738271382457,58.60027138644827,50.239166098371 
 03/30  15:00:00,19.828823629530117,20.154697110001457,19.12197665367619,19.207127655836942,19.61721682671262,59.34389153383195,50.7318425692151 
 03/30  16:00:00,19.90424914107132,20.233228841192982,19.380440055817814,19.272142239553826,19.72851088681211,59.22889166713577,50.23648112587998 
 03/30  17:00:00,20.03137789007743,20.27553879273075,19.55891876845166,19.295161968051133,19.79816556294315,58.84728108396127,50.73431520189524 
 03/30  18:00:00,20.879542229022448,20.711289626506534,20.18080035819127,19.588884074485744,20.25702219815957,58.58550848948347,50.234676194000805 
